coin,symbol,price,1h,24h,7d,24h_volume,mkt_cap,date,price_ma_3,price_ma_7,price_volatility_3,price_volatility_7,liquidity_ratio
Venus,XVS,0.000214958438502024,0.8848560700876096,0.5609157808667211,0.10607820363917922,0.0002715102683336848,5.29459788017911e-05,2022-03-17,0.00021083395378966905,0.00021083395378966905,5.832902218012868e-06,5.832902218012868e-06,5.127965267859628
Verasity,VRA,5.091526927426477e-07,0.9411764705882353,0.5739983646770236,0.10975609756097558,0.0010167002060830323,3.4120259141146874e-05,2022-03-16,5.091526927426477e-07,5.091526927426477e-07,0.0,0.0,29.79667901109171
Verasity,VRA,4.90404803350652e-07,0.8911138923654569,0.5036794766966475,0.08614014711575685,0.0009615558770034071,3.1796697410612135e-05,2022-03-17,4.997787480466499e-07,4.997787480466499e-07,1.3256759722015518e-08,1.3256759722015518e-08,30.239795812463395
Verge,XVG,2.2143773600241666e-07,0.9111389236545683,0.5502861815208503,0.09891598915989157,7.902891937190427e-05,0.00010842388604810117,2022-03-16,2.2143773600241666e-07,2.2143773600241666e-07,0.0,0.0,0.7288817378774481
Verge,XVG,2.2125079288367058e-07,0.8811013767209012,0.5273916598528209,0.08149438637243514,6.885544367337334e-05,0.00010927059626171528,2022-03-17,2.213442644430436e-07,2.213442644430436e-07,1.321887469615083e-10,1.321887469615083e-10,0.630131214597235
Veritaseum,VERI,0.0018266614940416655,0.9236545682102628,0.9386753883892068,0.18544328300425858,2.214828143421605e-06,0.00012309327641831487,2022-03-16,0.0018266614940416655,0.0018266614940416655,0.0,0.0,0.017992941734308505
Veritaseum,VERI,0.0018846468967624202,0.8010012515644556,0.5543744889615698,0.1715060007742934,1.062139860957123e-06,0.00013049355438071722,2022-03-17,0.0018556541954020428,0.0018556541954020428,4.100187147367855e-05,4.100187147367855e-05,0.008139342411625356
Verus Coin,VRSC,2.4246802335914922e-05,0.9474342928660826,0.5780866721177432,0.0843979868370112,3.4996255841705695e-07,1.9954970731270817e-06,2022-03-17,2.4246802335914922e-05,2.4246802335914922e-05,0.0,0.0,0.17528829023972278
Victoria VR,VR,3.505253950977471e-06,0.9449311639549437,0.525756336876533,0.11420828493999223,0.00012200541594499831,6.639254734262993e-05,2022-03-16,3.505253950977471e-06,3.505253950977471e-06,0.0,0.0,1.837609539303244
Victoria VR,VR,3.7417324950440812e-06,0.8936170212765958,0.5829926410466066,0.13337204800619432,0.00017332454232700135,8.286857035622183e-05,2022-03-17,3.623493223010776e-06,3.623493223010776e-06,1.6721558211462182e-07,1.6721558211462182e-07,2.091534221571938
Vulcan Forged,PYR,0.00021180442078081143,0.9148936170212766,0.5600981193785772,0.09949670925280679,0.0006650004412498256,0.00018314830044581002,2022-03-16,0.00021180442078081143,0.00021180442078081143,0.0,0.0,3.630919908681743
Vulcan Forged,PYR,0.00021592890549316637,0.8823529411764707,0.5470155355682746,0.08943089430894306,0.0003504890280171263,0.00018950173202702682,2022-03-17,0.0002138666631369889,0.0002138666631369889,2.9164511090064196e-06,2.9164511090064196e-06,1.84951965741127
WAX,WAXP,6.649858142375997e-06,0.9073842302878599,0.5445625511038429,0.10801393728222994,0.00046323016008399486,0.0007080425900646336,2022-03-16,6.649858142375997e-06,6.649858142375997e-06,0.0,0.0,0.6542396069735043
WAX,WAXP,6.717038719837825e-06,0.8823529411764707,0.5363859362224038,0.10027100271002708,0.00035350929371826857,0.0007222422091441486,2022-03-17,6.683448431106911e-06,6.683448431106911e-06,4.7503841887286354e-08,4.7503841887286354e-08,0.48946018355392185
WINkLink,WIN,6.461664394561057e-09,0.8948685857321652,0.5445625511038429,0.1062717770034843,0.0021807761359478803,0.00024405125760668532,2022-03-16,6.461664394561057e-09,6.461664394561057e-09,0.0,0.0,8.935693352455766
WINkLink,WIN,6.450772139930898e-09,0.8811013767209012,0.5273916598528209,0.09969028261711185,0.0013573865879773102,0.0002451724907565696,2022-03-17,6.456218267245977e-09,6.456218267245977e-09,7.701987111395877e-12,7.701987111395877e-12,5.536432930773279
WOO Network,WOO,1.1950233446223338e-05,0.904881101376721,0.5993458708094848,0.1320170344560588,0.0010415087979041436,0.0005172369150046572,2022-03-16,1.1950233446223338e-05,1.1950233446223338e-05,0.0,0.0,2.013597162332475
WOO Network,WOO,1.2424209524697256e-05,0.886107634543179,0.5609157808667211,0.11149825783972123,0.0008595906547185952,0.0005456256700738065,2022-03-17,1.2187221485460296e-05,1.2187221485460296e-05,3.3515169920911534e-07,3.3515169920911534e-07,1.5754190582405345
Wanchain,WAN,1.1487927233317905e-05,0.9036295369211514,0.5363859362224038,0.10336817653890822,0.00012600904283382466,3.2653892002747396e-05,2022-03-16,1.1487927233317905e-05,1.1487927233317905e-05,0.0,0.0,3.8588105825988634
Wanchain,WAN,1.1467013669658787e-05,0.8823529411764707,0.5282093213409648,0.10859465737514515,9.805740972174473e-05,3.289063715623414e-05,2022-03-17,1.1477470451488345e-05,1.1477470451488345e-05,1.4788122682137762e-08,1.4788122682137762e-08,2.9812261778267657
Waves,WAVES,0.00069436913212634,0.8986232790988735,0.5944399018806213,0.16085946573751447,0.02603070991538177,0.0036035739813683604,2022-03-16,0.00069436913212634,0.00069436913212634,0.0,0.0,7.223579376027667
Waves,WAVES,0.0006982510000909095,0.8848560700876096,0.5339329517579721,0.10956252419667051,0.012581597601807933,0.003621072308606189,2022-03-17,0.0006963100661086248,0.0006963100661086248,2.744895161417861e-06,2.744895161417861e-06,3.474549264690473
WazirX,WRX,1.3540998676429084e-05,0.8961201501877347,0.526573998364677,0.09388308168795971,0.00012206760636396983,0.00024283859928436505,2022-03-16,1.3540998676429084e-05,1.3540998676429084e-05,0.0,0.0,0.5026676321477072
WazirX,WRX,1.3508172630453693e-05,0.8798498122653317,0.526573998364677,0.08420441347270613,0.00010984150162473038,0.0002426614202460161,2022-03-17,1.3524585653441388e-05,1.3524585653441388e-05,2.321151970874088e-08,2.321151970874088e-08,0.4526514715932151
Wilder World,WILD,2.838615945490912e-05,0.9624530663329162,0.526573998364677,0.08343012001548585,8.174603482925064e-05,4.0404111871101346e-05,2022-03-16,2.838615945490912e-05,2.838615945490912e-05,0.0,0.0,2.0231607102099685
Wilder World,WILD,2.838615945490912e-05,0.8660826032540676,0.5314799672935404,0.0735578784359272,7.122554936580069e-05,4.119510642717613e-05,2022-03-17,2.838615945490912e-05,2.838615945490912e-05,0.0,0.0,1.7289388620186403
Wonderland,TIME,0.004775425446627666,0.902377972465582,0.5372035977105477,0.09156020131629886,2.5599961881895596e-05,0.00014715364937030673,2022-03-16,0.004775425446627666,0.004775425446627666,0.0,0.0,0.17396638156824168
Wonderland,TIME,0.004873927846228613,0.8836045056320401,0.5453802125919869,0.09756097560975607,1.9727446449155547e-05,0.00014908391675361553,2022-03-17,0.00482467664642814,0.00482467664642814,6.965171472097658e-05,6.965171472097658e-05,0.13232355679386412
World Mobile Token,WMT,1.5924926578495465e-05,0.8836045056320401,0.5322976287816843,0.10704607046070458,2.0988895297136608e-05,0.00011248347710161161,2022-03-16,1.5924926578495465e-05,1.5924926578495465e-05,0.0,0.0,0.18659370464225497
World Mobile Token,WMT,1.6220676394046093e-05,0.8823529411764707,0.5461978740801308,0.09717382888114595,1.831303299031534e-05,0.00011702028907613425,2022-03-17,1.607280148627078e-05,1.607280148627078e-05,2.0912670011052008e-07,2.0912670011052008e-07,0.15649317431805806
Wrapped Bitcoin,WBTC,0.9903722395976248,0.9061326658322904,0.552739165985282,0.11866047231900888,0.007647291265680294,0.014190336574684452,2022-03-16,0.9903722395976248,0.9903722395976248,0.0,0.0,0.5389083399483783
Wrapped Bitcoin,WBTC,0.9902567540256788,0.8798498122653317,0.5282093213409648,0.10259388308168796,0.004437081715851867,0.014271898825754777,2022-03-17,0.9903144968116517,0.9903144968116517,8.16606310521569e-05,8.16606310521569e-05,0.31089636068246507
Wrapped Centrifuge,WCFG,1.1791731924895013e-05,0.886107634543179,0.5453802125919869,0.10646535036778937,2.9381909184029995e-05,4.0288947364703156e-05,2022-03-16,1.1791731924895013e-05,1.1791731924895013e-05,0.0,0.0,0.7292615430361824
Wrapped Centrifuge,WCFG,1.1670738952774344e-05,0.8773466833541927,0.5200327064595257,0.09969028261711185,2.982233403289955e-05,3.889064879098456e-05,2022-03-17,1.1731235438834678e-05,1.1731235438834678e-05,8.555495106243984e-08,8.555495106243984e-08,0.7668055986305378
Wrapped NXM,WNXM,0.0006465736328125798,0.9148936170212766,0.5478331970564185,0.1089818041037553,6.842411523049823e-05,6.668499011269004e-06,2022-03-16,0.0006465736328125798,0.0006465736328125798,0.0,0.0,10.259258621207772
Wrapped NXM,WNXM,0.0006402655973701546,0.8848560700876096,0.5200327064595257,0.1022067363530778,2.7269713355680437e-05,6.215187524755497e-06,2022-03-17,0.0006434196150913673,0.0006434196150913673,4.460454637303947e-06,4.460454637303947e-06,4.386887179172261
XDC Network,XDC,1.2285003461413585e-06,0.8785982478097623,0.5102207686017988,0.12679055361982186,0.00017140930871649356,0.0007094255267558116,2022-03-16,1.2285003461413585e-06,1.2285003461413585e-06,0.0,0.0,0.2416167175201972
XDC Network,XDC,1.2688617034073798e-06,0.8961201501877347,0.5560098119378577,0.09717382888114595,0.00016470884773093464,0.0007457460853046463,2022-03-17,1.2486810247743692e-06,1.2486810247743692e-06,2.853978942069656e-08,2.853978942069656e-08,0.22086421921937405
XRP,XRP,1.9045851375310114e-05,0.904881101376721,0.543744889615699,0.12524196670538132,0.06775190777754801,0.048278933531863126,2022-03-16,1.9045851375310114e-05,1.9045851375310114e-05,0.0,0.0,1.4033430612026683
XRP,XRP,1.933475939857319e-05,0.8886107634543179,0.5412919051512673,0.11536972512582266,0.06287993448582402,0.04932476526334858,2022-03-17,1.919030538694165e-05,1.919030538694165e-05,2.0428882238852398e-07,2.0428882238852398e-07,1.274814646867324
XSGD,XSGD,1.787503147384644e-05,0.886107634543179,0.5314799672935404,0.10917537746806037,7.113087424838223e-05,0.00014665000101139983,2022-03-16,1.787503147384644e-05,1.787503147384644e-05,0.0,0.0,0.48503504072810877
XSGD,XSGD,1.7884517788684853e-05,0.8811013767209012,0.5306623058053965,0.10840108401084009,3.809164025041497e-05,0.00014779991800856803,2022-03-17,1.7879774631265646e-05,1.7879774631265646e-05,6.707837550713819e-09,6.707837550713819e-09,0.25772262286088643
XYO Network,XYO,3.966084293792527e-07,0.8823529411764707,0.5355682747342599,0.10181958962446765,7.887013789421376e-05,0.00017617252512451572,2022-03-16,3.966084293792527e-07,3.966084293792527e-07,0.0,0.0,0.44768439434057994
XYO Network,XYO,3.984808329372759e-07,0.8811013767209012,0.5322976287816843,0.097367402245451,8.49328665984126e-05,0.00017905266998545334,2022-03-17,3.975446311582643e-07,3.975446311582643e-07,1.3239892529960046e-09,1.3239892529960046e-09,0.4743430648772109
Xido Finance,XIDO,0.0007487152836303111,0.8473091364205257,0.48814390842191324,0.2562911343399148,2.5270765192851855e-05,0.0010668217588266323,2022-03-16,0.0007487152836303111,0.0007487152836303111,0.0,0.0,0.023687875969806312
Xido Finance,XIDO,0.0011810583281842235,0.9399249061326659,1.0,0.37069299264421207,2.571415888770062e-05,0.0017051136290777784,2022-03-17,0.0009648868059072673,0.0009648868059072673,0.0003057126986029091,0.0003057126986029091,0.015080604229880005
Yield Guild Games,YGG,5.895586967589284e-05,0.9148936170212766,0.5355682747342599,0.09698025551684086,0.00030271770710174606,0.00018856593423471286,2022-03-16,5.895586967589284e-05,5.895586967589284e-05,0.0,0.0,1.6053594355251466
Yield Guild Games,YGG,6.429343812717571e-05,0.9086357947434294,0.6067048242027799,0.10549748354626401,0.0005609490523211797,0.00021423684999345502,2022-03-17,6.162465390153427e-05,6.162465390153427e-05,3.774230846949499e-06,3.774230846949499e-06,2.618347095708423
Yoshi.exchange,YOSHI,3.251064416726407e-05,0.9286608260325407,0.6385936222403924,0.1552458381726674,5.3737682950381805e-05,0.00013912328422749584,2022-03-16,3.251064416726407e-05,3.251064416726407e-05,0.0,0.0,0.3862566714989169
Yoshi.exchange,YOSHI,3.396634465397757e-05,0.8823529411764707,0.5690923957481602,0.16221447928764998,2.8884420353722804e-05,0.00015181638471015984,2022-03-17,3.3238494410620824e-05,3.3238494410620824e-05,1.0293356855316716e-06,1.0293356855316716e-06,0.19025765994366928
Zcash,ZEC,0.003613533841482499,0.9061326658322904,0.5813573180703189,0.1225319396051103,0.004778214460286973,0.0022372185693541225,2022-03-16,0.003613533841482499,0.003613533841482499,0.0,0.0,2.1357825247641773
Zcash,ZEC,0.003695538302234027,0.8811013767209012,0.5470155355682746,0.12272551296941538,0.006166378504926599,0.002315020375648501,2022-03-17,0.003654536071858263,0.003654536071858263,5.7985910284951205e-05,5.7985910284951205e-05,2.6636378263242717
Zenon,ZNN,0.00012979996002928366,0.8948685857321652,0.5486508585445625,0.10433604336043358,7.364793781678056e-07,0.00024674213469342014,2022-03-16,0.00012979996002928366,0.00012979996002928366,0.0,0.0,0.0029848019037404454
Zenon,ZNN,0.00012640332556028547,0.8898623279098873,0.5069501226492231,0.08594657375145177,6.581669172779077e-07,0.00024674213469342014,2022-03-17,0.00012810164279478456,0.00012810164279478456,2.40178326624059e-06,2.40178326624059e-06,0.0026674173451499837
Zilliqa,ZIL,9.949259332314218e-07,0.9224030037546934,0.5543744889615698,0.11711188540456831,0.0006553086262899569,0.0006514561260243283,2022-03-16,9.949259332314218e-07,9.949259332314218e-07,0.0,0.0,1.0059121316073911
Zilliqa,ZIL,1.0083846623029983e-06,0.8836045056320401,0.5388389206868356,0.10820751064653501,0.0005207135427983927,0.0006694270428094714,2022-03-17,1.00165529776721e-06,1.00165529776721e-06,9.516758592664246e-09,9.516758592664246e-09,0.7778484161091458
Zipmex Token,ZMT,6.76900725961739e-05,0.8785982478097623,0.5314799672935404,0.10704607046070458,0.0002452173570873623,0.00023326938097908704,2022-03-16,6.76900725961739e-05,6.76900725961739e-05,0.0,0.0,1.051215143809219
Zipmex Token,ZMT,6.890315633510182e-05,0.8785982478097623,0.5429272281275551,0.10859465737514515,0.0002504142701917749,0.00024077246409754394,2022-03-17,6.829661446563786e-05,6.829661446563786e-05,8.577797379430624e-07,8.577797379430624e-07,1.0400409826322272
ZoidPay,ZPAY,7.510977765291374e-06,0.9274092615769712,0.5682747342600163,0.16995741385985286,3.4549427261101913e-06,3.081593122192727e-05,2022-03-16,7.510977765291374e-06,7.510977765291374e-06,0.0,0.0,0.11211183557601882
ZoidPay,ZPAY,7.374311751263753e-06,0.8760951188986233,0.5134914145543744,0.14905149051490513,1.0023825148299733e-05,2.9812081617257988e-05,2022-03-17,7.442644758277563e-06,7.442644758277563e-06,9.663746527666601e-08,9.663746527666601e-08,0.3362223763710898
aelf,ELF,7.73420943492889e-06,0.9036295369211514,0.5412919051512673,0.10569105691056908,0.0002230574419194835,0.00010327706004511491,2022-03-16,7.73420943492889e-06,7.73420943492889e-06,0.0,0.0,2.159775675705425
aelf,ELF,7.781082990601064e-06,0.8798498122653317,0.5339329517579721,0.10065814943863721,0.00011535164524068224,0.00010605338687862175,2022-03-17,7.757646212764977e-06,7.757646212764977e-06,3.3144609074119566e-08,3.3144609074119566e-08,1.0876650050572743
agEUR,AGEUR,2.668784222041003e-05,0.8848560700876096,0.5306623058053965,0.11014324428958573,6.579589254520386e-05,6.435650706436126e-05,2022-03-16,2.668784222041003e-05,2.668784222041003e-05,0.0,0.0,1.022349925384837
agEUR,AGEUR,2.6930458968195617e-05,0.8848560700876096,0.5372035977105477,0.1089818041037553,3.677469814764807e-05,6.455421801064744e-05,2022-03-17,2.6809150594302823e-05,2.6809150594302823e-05,1.715559475886151e-07,1.715559475886151e-07,0.5696626745429412
bZx Protocol,BZRX,4.317680392612281e-06,0.9086357947434294,0.8773507767784137,0.2009291521486643,2.8739119508065805e-10,1.0845454280388028e-05,2022-03-16,4.317680392612281e-06,4.317680392612281e-06,0.0,0.0,2.64963266014317e-05
bZx Protocol,BZRX,1.5238541481277695e-06,0.0,0.0,0.018195896244676726,7.506692536971664e-10,2.9898276198197265e-05,2022-03-17,2.9207672703700256e-06,2.9207672703700256e-06,1.975533482931944e-06,1.975533482931944e-06,2.5106602872962757e-05
cBAT,CBAT,3.369418032781041e-07,0.8886107634543179,0.5412919051512673,0.10791715060007741,0.0001440063770278622,3.970992900445105e-05,2022-03-16,3.369418032781041e-07,3.369418032781041e-07,0.0,0.0,3.6263663590373585
cBAT,CBAT,3.369418032781041e-07,0.8886107634543179,0.5412919051512673,0.10791715060007741,0.0001440063770278622,3.970422805919815e-05,2022-03-17,3.369418032781041e-07,3.369418032781041e-07,0.0,0.0,3.6268870389853243
cDAI,CDAI,5.312285054299033e-07,0.8798498122653317,0.5282093213409648,0.10801393728222994,1.6206101685359151e-09,0.002418072207119633,2022-03-16,5.312285054299033e-07,5.312285054299033e-07,0.0,0.0,6.702072392863399e-07
cDAI,CDAI,5.322501400020134e-07,0.8811013767209012,0.5290269828291086,0.10820751064653501,3.237077761286884e-09,0.0024008481038534954,2022-03-17,5.317393227159584e-07,5.317393227159584e-07,7.224047338337274e-10,7.224047338337274e-10,1.3483053791640614e-06
cETH,CETH,0.001303094552320373,0.8798498122653317,0.5355682747342599,0.1157568718544328,1.8788997687273245e-08,0.00402731246127999,2022-03-16,0.001303094552320373,0.001303094552320373,0.0,0.0,4.665392418026877e-06
cETH,CETH,0.0013712698584481223,0.8823529411764707,0.570727718724448,0.11517615176151759,8.129477024041048e-08,0.004238472267309691,2022-03-17,0.0013371822053842475,0.0013371822053842475,4.8207221272400475e-05,4.8207221272400475e-05,1.9180201245438346e-05
cUNI,CUNI,4.311008432048178e-06,0.8823529411764707,0.5347506132461161,0.10801393728222994,1.4132587158401531e-05,2.7305996856519935e-05,2022-03-16,4.311008432048178e-06,4.311008432048178e-06,0.0,0.0,0.5175445411540074
cUNI,CUNI,4.531813934207839e-06,0.8836045056320401,0.5445625511038429,0.11053039101819587,1.4132587158401531e-05,3.299997185333666e-05,2022-03-17,4.421411183128009e-06,4.421411183128009e-06,1.5613306790039713e-07,1.5613306790039713e-07,0.4282476049859912
cUSDC,CUSDC,5.466884585029725e-07,0.8798498122653317,0.5290269828291086,0.10820751064653501,7.220164378512869e-10,0.003071306864405529,2022-03-16,5.466884585029725e-07,5.466884585029725e-07,0.0,0.0,2.3508435810652206e-07
